city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state,media_movel,variacao_semanal
Porto Alegre do Piauí,2208551.0,186,6838.23529,2022-03-24,0.0215,4,2720.0,2710.0,False,618,city,PI,4599.285714285715,1.3250000000000002
Prata do Piauí,2208601.0,265,8412.69841,2022-03-24,0.0189,5,3150.0,3151.0,False,650,city,PI,2975.8571428571427,-0.9772121420586465
Queimada Nova,2208650.0,750,8317.62227,2022-03-24,0.008,6,9017.0,8992.0,False,692,city,PI,2892.714285714286,-0.4369369369369369
Redenção do Gurguéia,2208700.0,890,10118.23556,2022-03-24,0.0236,21,8796.0,8778.0,False,682,city,PI,2775.8571428571427,-0.47892271662763464
Regeneração,2208809.0,1071,5956.94977,2022-03-24,0.0243,26,17979.0,17978.0,False,687,city,PI,2497.285714285714,-0.6454816285998014
Riacho Frio,2208858.0,138,3202.59921,2022-03-24,0.0362,5,4309.0,4312.0,False,603,city,PI,550.4285714285714,-0.9899753014673834
Ribeira do Piauí,2208874.0,46,1024.95544,2022-03-24,0.1522,7,4488.0,4477.0,False,702,city,PI,478.0,-0.9168173598553345
Ribeiro Gonçalves,2208908.0,968,13123.64425,2022-03-24,0.0165,16,7376.0,7341.0,False,677,city,PI,589.7142857142857,4.204301075268817
Rio Grande do Piauí,2209005.0,484,7523.70589,2022-03-24,0.0186,9,6433.0,6432.0,False,695,city,PI,621.0,0.8264150943396227
Santa Cruz do Piauí,2209104.0,877,14038.73859,2022-03-24,0.0171,15,6247.0,6240.0,False,670,city,PI,639.1428571428571,0.16933333333333334
Santa Cruz dos Milagres,2209153.0,289,7165.88148,2022-03-24,0.0069,2,4033.0,4019.0,False,629,city,PI,553.2857142857143,-0.6752808988764045
Santa Filomena,2209203.0,148,2366.48545,2022-03-24,0.027,4,6254.0,6253.0,False,662,city,PI,421.42857142857144,-0.861811391223156
Santa Luz,2209302.0,260,4420.26522,2022-03-24,0.0308,8,5882.0,5860.0,False,684,city,PI,438.85714285714283,0.8840579710144927
Santana do Piauí,2209351.0,285,6139.595,2022-03-24,0.0246,7,4642.0,4634.0,False,663,city,PI,473.0,5.195652173913044
Santa Rosa do Piauí,2209377.0,193,3672.69267,2022-03-24,0.0311,6,5255.0,5257.0,False,640,city,PI,362.2857142857143,-0.8006198347107438
Santo Antônio de Lisboa,2209401.0,125,1940.69244,2022-03-24,0.04,5,6441.0,6415.0,False,670,city,PI,311.0,-0.7417355371900827
Santo Antônio dos Milagres,2209450.0,266,12280.70175,2022-03-24,0.0113,3,2166.0,2161.0,False,650,city,PI,223.71428571428572,-0.6966932725199544
Santo Inácio do Piauí,2209500.0,283,7441.49356,2022-03-24,0.0212,6,3803.0,3798.0,False,645,city,PI,222.85714285714286,-0.02076124567474047
São Braz do Piauí,2209559.0,106,2381.48731,2022-03-24,0.1226,13,4451.0,4448.0,False,623,city,PI,216.85714285714286,-0.28378378378378377
São Félix do Piauí,2209609.0,426,14529.33151,2022-03-24,0.0094,4,2932.0,2942.0,False,630,city,PI,240.57142857142858,0.6384615384615384
São Francisco de Assis do Piauí,2209658.0,142,2457.17252,2022-03-24,0.0211,3,5779.0,5755.0,False,666,city,PI,220.14285714285714,-0.5017543859649123
São Francisco do Piauí,2209708.0,229,3566.97819,2022-03-24,0.0437,10,6420.0,6423.0,False,694,city,PI,225.28571428571428,0.18652849740932642
São Gonçalo do Gurguéia,2209757.0,231,7556.42787,2022-03-24,0.0216,5,3057.0,3041.0,False,640,city,PI,240.42857142857142,0.8480000000000001
São Gonçalo do Piauí,2209807.0,469,9324.05567,2022-03-24,0.0171,8,5030.0,5015.0,False,688,city,PI,269.42857142857144,0.763157894736842
São João da Canabrava,2209856.0,622,13480.71088,2022-03-24,0.0129,8,4614.0,4608.0,False,675,city,PI,317.85714285714283,1.197879858657244
São João da Fronteira,2209872.0,267,4403.0343,2022-03-24,0.0262,7,6064.0,6042.0,False,682,city,PI,340.85714285714283,1.518867924528302
São João da Serra,2209906.0,431,7040.18295,2022-03-24,0.0394,17,6122.0,6139.0,False,655,city,PI,341.57142857142856,0.011737089201877993
São João da Varjota,2209955.0,362,7466.9967,2022-03-24,0.0055,2,4848.0,4840.0,False,632,city,PI,373.0,1.5492957746478875
São João do Arraial,2209971.0,930,11570.0423,2022-03-24,0.0108,10,8038.0,7989.0,False,660,city,PI,473.14285714285717,3.0611353711790397
São João do Piauí,2210003.0,3644,17636.24044,2022-03-24,0.0104,38,20662.0,20601.0,False,689,city,PI,960.7142857142857,14.774891774891774
São José do Divino,2210052.0,356,6649.23422,2022-03-24,0.0365,13,5354.0,5346.0,False,724,city,PI,944.5714285714286,-0.2409381663113006
São José do Peixe,2210102.0,306,8179.63111,2022-03-24,0.0098,3,3741.0,3745.0,False,683,city,PI,899.4285714285714,-0.5080385852090032
São José do Piauí,2210201.0,250,3731.34328,2022-03-24,0.036,9,6700.0,6705.0,False,703,city,PI,897.0,-0.06367041198501877
São Julião,2210300.0,362,5681.99655,2022-03-24,0.0387,14,6371.0,6363.0,False,690,city,PI,887.1428571428571,-0.16009280742459397
São Lourenço do Piauí,2210359.0,69,1507.53769,2022-03-24,0.0435,3,4577.0,4573.0,False,691,city,PI,845.2857142857143,-0.8093922651933702
São Luis do Piauí,2210375.0,189,7142.85714,2022-03-24,0.0053,1,2646.0,2644.0,False,683,city,PI,739.4285714285714,-0.7967741935483871
São Miguel da Baixa Grande,2210383.0,196,7986.96007,2022-03-24,0.0153,3,2454.0,2452.0,False,688,city,PI,246.85714285714286,-0.9462129527991219
São Miguel do Fidalgo,2210391.0,216,7109.94075,2022-03-24,0.0185,4,3038.0,3039.0,False,629,city,PI,226.85714285714286,-0.3932584269662921
São Miguel do Tapuio,2210409.0,666,3775.72425,2022-03-24,0.021,14,17639.0,17662.0,False,662,city,PI,278.2857142857143,1.176470588235294
São Pedro do Piauí,2210508.0,2077,14500.13963,2022-03-24,0.0154,32,14324.0,14291.0,False,692,city,PI,539.2857142857143,7.308
São Raimundo Nonato,2210607.0,4345,12458.06692,2022-03-24,0.0157,68,34877.0,34710.0,False,706,city,PI,1108.2857142857142,11.002762430939226
Sebastião Barros,2210623.0,25,724.4277,2022-03-24,0.12,3,3451.0,3469.0,False,636,city,PI,1102.0,-0.6376811594202898
Sebastião Leal,2210631.0,568,13200.09296,2022-03-24,0.0158,9,4303.0,4294.0,False,626,city,PI,1156.142857142857,2.005291005291005
Sigefredo Pacheco,2210656.0,464,4613.24319,2022-03-24,0.0323,15,10058.0,10041.0,False,676,city,PI,1194.4285714285713,1.3673469387755102
Simões,2210706.0,994,6785.44611,2022-03-24,0.0151,15,14649.0,14633.0,False,662,city,PI,1305.5714285714287,3.601851851851852
Simplício Mendes,2210805.0,2000,15691.19724,2022-03-24,0.025,50,12746.0,12711.0,False,681,city,PI,1496.142857142857,2.003003003003003
Socorro do Piauí,2210904.0,218,4777.55862,2022-03-24,0.0321,7,4563.0,4569.0,False,677,city,PI,1230.5714285714287,-0.895040924410207
Sussuapara,2210938.0,558,8245.89922,2022-03-24,0.0251,14,6767.0,6730.0,False,656,city,PI,689.5714285714286,-0.8715765247410817
